iter	RMSE
1664	1126.099615
1665	1126.036815
1666	1125.963718
1667	1125.886797
1668	1125.803613
1669	1125.733131
1670	1125.656505
1671	1125.600192
1672	1125.52433
1673	1125.449196
1674	1125.378132
1675	1125.312648
1676	1125.239752
1677	1125.165402
1678	1125.091904
1679	1125.020117
1680	1124.941006
1681	1124.867305
1682	1124.787855
1683	1124.723123
1684	1124.650279
1685	1124.580389
1686	1124.506726
1687	1124.449318
1688	1124.374551
1689	1124.303242
1690	1124.229202
1691	1124.172132
1692	1124.113944
1693	1124.041344
1694	1123.975563
1695	1123.908398
1696	1123.84216
1697	1123.76961
1698	1123.703304
1699	1123.629248
1700	1123.557132
1701	1123.480717
1702	1123.408321
1703	1123.337561
1704	1123.269988
1705	1123.196909
1706	1123.125901
1707	1123.055476
1708	1122.982126
1709	1122.909048
1710	1122.83632
1711	1122.768063
1712	1122.696456
1713	1122.629291
1714	1122.561734
1715	1122.494015
1716	1122.423808
1717	1122.354721
1718	1122.282489
1719	1122.208134
1720	1122.148268
1721	1122.076743
1722	1122.012015
1723	1121.940541
1724	1121.875466
1725	1121.796338
1726	1121.72256
1727	1121.654181
1728	1121.583482
1729	1121.512309
1730	1121.43643
1731	1121.383469
1732	1121.307772
1733	1121.239107
1734	1121.174877
1735	1121.116824
1736	1121.050507
1737	1120.983138
1738	1120.906999
1739	1120.843072
1740	1120.774341
1741	1120.704396
1742	1120.638852
1743	1120.568809
1744	1120.501325
1745	1120.446078
1746	1120.37594
1747	1120.311984
1748	1120.24773
1749	1120.179303
1750	1120.112875
1751	1120.052631
1752	1119.996235
1753	1119.928948
1754	1119.861397
1755	1119.793176
1756	1119.726726
1757	1119.662324
1758	1119.601137
1759	1119.530931
1760	1119.463603
1761	1119.397854
1762	1119.329956
1763	1119.269913
1764	1119.200902
1765	1119.137281
1766	1119.070323
1767	1119.004232
1768	1118.93342
1769	1118.866652
1770	1118.798657
1771	1118.730868
1772	1118.665514
1773	1118.601132
1774	1118.537239
1775	1118.474514
1776	1118.404953
1777	1118.348156
1778	1118.276904
1779	1118.22626
1780	1118.160169
1781	1118.111805
1782	1118.049685
1783	1117.988469
1784	1117.931444
1785	1117.862705
1786	1117.813522
1787	1117.744721
1788	1117.68272
1789	1117.627675
1790	1117.558705
1791	1117.495311
1792	1117.438074
1793	1117.376616
1794	1117.32679
1795	1117.263918
1796	1117.202997
1797	1117.142487
1798	1117.075055
1799	1117.014183
1800	1116.953016
1801	1116.895704
1802	1116.833268
1803	1116.771209
1804	1116.711228
1805	1116.64808
1806	1116.594919
1807	1116.545832
1808	1116.494388
1809	1116.437879
1810	1116.380346
1811	1116.324472
1812	1116.264566
1813	1116.207849
1814	1116.145809
1815	1116.099977
1816	1116.039284
1817	1115.986986
1818	1115.925486
1819	1115.865195
1820	1115.805206
1821	1115.738893
1822	1115.694693
1823	1115.633552
1824	1115.579984
1825	1115.514255
1826	1115.451714
1827	1115.390053
1828	1115.330777
1829	1115.280901
1830	1115.223786
1831	1115.177049
1832	1115.119369
1833	1115.061537
1834	1115.002301
1835	1114.941152
1836	1114.884058
1837	1114.822127
1838	1114.760882
1839	1114.7037
1840	1114.652571
1841	1114.606671
1842	1114.543907
1843	1114.484413
1844	1114.428269
1845	1114.379965
1846	1114.317191
1847	1114.26829
1848	1114.20407
1849	1114.147609
1850	1114.091272
1851	1114.030362
1852	1113.969302
1853	1113.927683
1854	1113.868394
1855	1113.813417
1856	1113.754828
1857	1113.696381
1858	1113.638974
1859	1113.593545
1860	1113.545644
1861	1113.487809
1862	1113.439631
1863	1113.387587
1864	1113.342807
1865	1113.285714
1866	1113.241909
1867	1113.186083
1868	1113.133119
1869	1113.082529
1870	1113.027257
1871	1112.98418
1872	1112.934185
1873	1112.875841
1874	1112.81785
1875	1112.762753
1876	1112.704131
1877	1112.658419
1878	1112.600608
1879	1112.541558
1880	1112.487023
1881	1112.433778
1882	1112.379321
1883	1112.335946
1884	1112.277495
1885	1112.225243
1886	1112.170078
1887	1112.116129
1888	1112.062716
1889	1112.010192
1890	1111.966946
1891	1111.908787
1892	1111.848945
1893	1111.791493
1894	1111.738668
1895	1111.683923
1896	1111.632399
1897	1111.572631
1898	1111.517971
1899	1111.463742
1900	1111.408375
1901	1111.358255
1902	1111.317379
1903	1111.26367
1904	1111.219193
1905	1111.164048
1906	1111.114842
1907	1111.062346
1908	1111.008774
1909	1110.967992
1910	1110.913453
1911	1110.862979
1912	1110.812459
1913	1110.773292
1914	1110.716007
1915	1110.664329
1916	1110.617987
1917	1110.563959
1918	1110.510322
1919	1110.460272
1920	1110.404499
1921	1110.352582
1922	1110.296454
1923	1110.248416
1924	1110.194345
1925	1110.143947
1926	1110.089659
1927	1110.033546
1928	1109.983675
1929	1109.943907
1930	1109.893586
1931	1109.856749
1932	1109.805228
1933	1109.755381
1934	1109.704492
1935	1109.654643
1936	1109.604939
1937	1109.551684
1938	1109.504534
1939	1109.456222
1940	1109.403357
1941	1109.354113
1942	1109.301686
1943	1109.250745
1944	1109.199657
1945	1109.157125
1946	1109.107066
1947	1109.066455
1948	1109.022779
1949	1108.971286
1950	1108.927132
1951	1108.87522
1952	1108.825016
1953	1108.780934
1954	1108.732762
1955	1108.679304
1956	1108.624747
1957	1108.573427
1958	1108.526222
1959	1108.489868
1960	1108.443069
1961	1108.39422
1962	1108.349109
1963	1108.298474
1964	1108.251132
1965	1108.20166
1966	1108.15162
1967	1108.106902
1968	1108.055038
1969	1108.008831
1970	1107.965844
1971	1107.914558
1972	1107.864676
1973	1107.814322
1974	1107.763539
1975	1107.716377
1976	1107.666749
1977	1107.625008
1978	1107.582333
1979	1107.537123
1980	1107.490951
1981	1107.441209
1982	1107.392852
1983	1107.346356
1984	1107.295392
1985	1107.247586
1986	1107.205549
1987	1107.157791
1988	1107.116355
1989	1107.07051
1990	1107.022941
1991	1106.975385
1992	1106.929503
1993	1106.882568
1994	1106.836214
1995	1106.802174
1996	1106.756245
1997	1106.71356
1998	1106.67027
1999	1106.630445
2000	1106.581974
2001	1106.536416
2002	1106.484785
2003	1106.436313
2004	1106.391477
2005	1106.349422
2006	1106.299992
2007	1106.253241
2008	1106.202749
2009	1106.153543
2010	1106.111323
2011	1106.067201
2012	1106.019768
2013	1105.973437
2014	1105.926886
2015	1105.87666
2016	1105.831617
2017	1105.78556
2018	1105.743657
2019	1105.701887
2020	1105.65651
2021	1105.608794
2022	1105.571267
2023	1105.52888
2024	1105.481051
2025	1105.437967
2026	1105.396986
2027	1105.364973
2028	1105.318759
2029	1105.278807
2030	1105.234331
2031	1105.191045
2032	1105.146511
2033	1105.102543
2034	1105.060334
2035	1105.013912
2036	1104.972209
2037	1104.933564
2038	1104.9008
2039	1104.863178
2040	1104.817993
2041	1104.773035
2042	1104.725106
2043	1104.677132
2044	1104.629505
2045	1104.58233
2046	1104.541819
2047	1104.494996
2048	1104.45745
2049	1104.409768
2050	1104.362485
2051	1104.323513
2052	1104.282702
2053	1104.242225
2054	1104.213258
2055	1104.181016
2056	1104.149102
2057	1104.114784
2058	1104.084128
2059	1104.039432
2060	1103.997571
2061	1103.959296
2062	1103.917613
2063	1103.873667
2064	1103.831338
2065	1103.788734
2066	1103.745825
2067	1103.704022
2068	1103.668332
2069	1103.630311
2070	1103.600712
2071	1103.556335
2072	1103.516801
2073	1103.472192
2074	1103.42732
2075	1103.383832
2076	1103.344823
2077	1103.309661
2078	1103.272111
2079	1103.228566
2080	1103.187509
2081	1103.143927
2082	1103.104074
2083	1103.060023
2084	1103.029992
2085	1102.989121
2086	1102.946914
2087	1102.907576
2088	1102.865061
2089	1102.821202
2090	1102.780706
2091	1102.740184
2092	1102.696113
2093	1102.656117
2094	1102.619712
2095	1102.587076
2096	1102.555014
2097	1102.509955
2098	1102.469544
2099	1102.425996
2100	1102.386301
2101	1102.344233
2102	1102.310573
2103	1102.269805
2104	1102.227677
2105	1102.187929
2106	1102.143852
2107	1102.104116
2108	1102.067122
2109	1102.027882
2110	1101.990604
2111	1101.955993
2112	1101.91567
2113	1101.8745
2114	1101.832827
2115	1101.795277
2116	1101.75197
2117	1101.717444
2118	1101.682328
2119	1101.642626
2120	1101.606919
2121	1101.566958
2122	1101.539928
2123	1101.499269
2124	1101.462485
2125	1101.433516
2126	1101.392336
2127	1101.358289
2128	1101.314947
2129	1101.279658
2130	1101.237871
2131	1101.202779
2132	1101.17094
2133	1101.131765
2134	1101.090535
2135	1101.048638
2136	1101.006866
2137	1100.972995
2138	1100.93236
2139	1100.892319
2140	1100.853304
2141	1100.814728
2142	1100.775727
2143	1100.741928
2144	1100.703262
2145	1100.669159
2146	1100.634091
2147	1100.595857
2148	1100.564028
2149	1100.521879
2150	1100.485425
2151	1100.446021
2152	1100.410953
2153	1100.37105
2154	1100.332508
2155	1100.291255
2156	1100.255262
2157	1100.216904
2158	1100.183374
2159	1100.141785
2160	1100.106451
2161	1100.069681
2162	1100.033899
2163	1099.996265
2164	1099.961445
2165	1099.933234
2166	1099.894485
2167	1099.858996
2168	1099.821452
2169	1099.780627
2170	1099.741466
2171	1099.703899
2172	1099.671269
2173	1099.634169
2174	1099.598437
2175	1099.562627
2176	1099.530729
2177	1099.496005
2178	1099.466142
2179	1099.430878
2180	1099.393404
2181	1099.358596
2182	1099.323426
2183	1099.289606
2184	1099.257693
2185	1099.232307
2186	1099.1906
2187	1099.156103
2188	1099.129514
2189	1099.094641
2190	1099.055702
2191	1099.030793
2192	1098.998173
2193	1098.963349
2194	1098.925352
2195	1098.890391
2196	1098.85859
2197	1098.824401
2198	1098.792492
2199	1098.759055
2200	1098.721232
2201	1098.685627
2202	1098.646635
2203	1098.616645
2204	1098.580798
2205	1098.54566
2206	1098.512161
2207	1098.475036
2208	1098.441156
2209	1098.403294
2210	1098.367955
2211	1098.334495
2212	1098.298471
2213	1098.26144
2214	1098.229609
2215	1098.190139
2216	1098.153285
2217	1098.119058
2218	1098.090038
2219	1098.05771
2220	1098.029039
2221	1097.991132
2222	1097.954202
2223	1097.921459
2224	1097.891398
2225	1097.855321
2226	1097.823581
2227	1097.789507
2228	1097.748762
2229	1097.715123
2230	1097.686403
2231	1097.651723
2232	1097.620596
2233	1097.592224
2234	1097.559012
2235	1097.527795
2236	1097.49493
2237	1097.462819
2238	1097.434946
2239	1097.399639
2240	1097.364379
2241	1097.334948
2242	1097.304174
2243	1097.27174
2244	1097.234853
2245	1097.204236
2246	1097.173191
2247	1097.144594
2248	1097.112184
2249	1097.086858
2250	1097.053046
2251	1097.029398
2252	1096.996946
2253	1096.966802
2254	1096.94229
2255	1096.910947
2256	1096.879868
2257	1096.841323
2258	1096.810245
2259	1096.779201
2260	1096.747775
2261	1096.718531
2262	1096.682366
2263	1096.649418
2264	1096.617167
2265	1096.589814
2266	1096.555533
2267	1096.524121
2268	1096.492032
2269	1096.463906
2270	1096.42854
2271	1096.395232
2272	1096.366523
2273	1096.334565
2274	1096.301008
2275	1096.271298
2276	1096.244207
2277	1096.210554
2278	1096.179321
2279	1096.150732
2280	1096.116506
2281	1096.091609
2282	1096.055716
2283	1096.029787
2284	1095.996565
2285	1095.967156
2286	1095.933109
2287	1095.901169
2288	1095.8714
2289	1095.840507
2290	1095.812938
2291	1095.777876
2292	1095.750038
2293	1095.71946
2294	1095.682689
2295	1095.65271
2296	1095.622007
2297	1095.58975
2298	1095.559426
2299	1095.532194
2300	1095.505155
2301	1095.474321
2302	1095.449272
2303	1095.419777
2304	1095.387307
2305	1095.357508
2306	1095.325971
2307	1095.300014
2308	1095.269759
2309	1095.240002
2310	1095.208324
2311	1095.188182
2312	1095.157051
2313	1095.126191
2314	1095.097896
2315	1095.070026
2316	1095.043634
2317	1095.013605
2318	1094.982573
2319	1094.95581
2320	1094.936628
2321	1094.910597
2322	1094.879995
2323	1094.850529
2324	1094.820175
2325	1094.789353
2326	1094.75826
2327	1094.728837
2328	1094.70091
2329	1094.673796
2330	1094.644293
2331	1094.611598
2332	1094.580881
2333	1094.554618
2334	1094.528172
2335	1094.496759
2336	1094.470289
2337	1094.440495
2338	1094.410877
2339	1094.382663
2340	1094.353959
2341	1094.324002
2342	1094.299277
2343	1094.27903
2344	1094.260837
2345	1094.233968
2346	1094.203072
2347	1094.177396
2348	1094.152655
2349	1094.130946
2350	1094.101963
2351	1094.071715
2352	1094.041505
2353	1094.02335
2354	1094.001551
2355	1093.972889
2356	1093.943801
2357	1093.917517
2358	1093.88612
2359	1093.860248
2360	1093.828338
2361	1093.795982
2362	1093.769253
2363	1093.740607
2364	1093.711873
2365	1093.682533
2366	1093.656592
2367	1093.629619
2368	1093.607315
2369	1093.579315
2370	1093.553141
2371	1093.526608
2372	1093.499294
2373	1093.469205
2374	1093.439898
2375	1093.413554
2376	1093.389229
2377	1093.360551
2378	1093.337524
2379	1093.308055
2380	1093.287098
2381	1093.258787
2382	1093.240115
2383	1093.210169
2384	1093.187242
2385	1093.160605
2386	1093.133318
2387	1093.107315
2388	1093.08903
2389	1093.059245
2390	1093.03406
2391	1093.013146
2392	1092.990819
2393	1092.971212
2394	1092.945194
2395	1092.916949
2396	1092.897748
2397	1092.875119
2398	1092.846471
2399	1092.821009
2400	1092.790463
2401	1092.7609
2402	1092.742511
2403	1092.718304
2404	1092.700404
2405	1092.677121
2406	1092.649543
2407	1092.620847
2408	1092.596859
2409	1092.56868
2410	1092.53965
2411	1092.515141
2412	1092.487364
2413	1092.464251
2414	1092.434704
2415	1092.410502
2416	1092.381656
2417	1092.355097
2418	1092.33217
2419	1092.308852
2420	1092.283086
2421	1092.260098
2422	1092.234361
2423	1092.210375
2424	1092.186393
2425	1092.163166
2426	1092.136721
2427	1092.114494
2428	1092.089289
2429	1092.062802
2430	1092.037111
2431	1092.010506
2432	1091.98515
2433	1091.957449
2434	1091.94109
2435	1091.915339
2436	1091.887372
2437	1091.860769
2438	1091.835304
2439	1091.821758
2440	1091.793786
2441	1091.766164
2442	1091.74154
2443	1091.719253
2444	1091.696758
2445	1091.67183
2446	1091.64499
2447	1091.618166
2448	1091.59465
2449	1091.574992
2450	1091.550214
2451	1091.522516
2452	1091.498788
2453	1091.473427
2454	1091.447433
2455	1091.421938
2456	1091.394307
2457	1091.369706
2458	1091.348515
2459	1091.32649
2460	1091.297237
2461	1091.271265
2462	1091.246436
2463	1091.224906
2464	1091.199525
2465	1091.170828
2466	1091.148245
2467	1091.126329
2468	1091.101314
2469	1091.075813
2470	1091.051855
2471	1091.029362
2472	1091.003156
2473	1090.976758
2474	1090.953922
2475	1090.932805
2476	1090.900609
2477	1090.882353
2478	1090.858289
2479	1090.83652
2480	1090.811973
2481	1090.788411
2482	1090.762001
2483	1090.738007
2484	1090.715352
2485	1090.691806
2486	1090.662196
2487	1090.636788
2488	1090.615035
2489	1090.593507
2490	1090.569083
2491	1090.547648
2492	1090.524059
2493	1090.501251
2494	1090.474943
2495	1090.456048
2496	1090.431806
2497	1090.410868
2498	1090.383103
2499	1090.358605
2500	1090.33597
2501	1090.315985
2502	1090.293999
2503	1090.273081
2504	1090.25113
2505	1090.223846
2506	1090.197616
2507	1090.178184
2508	1090.155724
2509	1090.136408
2510	1090.113255
2511	1090.089877
2512	1090.062063
2513	1090.042708
2514	1090.030528
2515	1090.008985
2516	1089.985674
2517	1089.965319
2518	1089.942241
2519	1089.922052
2520	1089.893953
2521	1089.873467
2522	1089.849017
2523	1089.828249
2524	1089.805147
2525	1089.782964
2526	1089.762452
2527	1089.739139
2528	1089.719325
2529	1089.695101
2530	1089.678917
2531	1089.661642
2532	1089.637769
2533	1089.614564
2534	1089.589077
2535	1089.569971
2536	1089.546385
2537	1089.528725
2538	1089.504474
2539	1089.479629
2540	1089.457226
2541	1089.430563
2542	1089.41092
2543	1089.387482
2544	1089.361571
2545	1089.339062
2546	1089.318163
2547	1089.301472
2548	1089.281512
2549	1089.258104
2550	1089.239108
2551	1089.213094
2552	1089.190599
2553	1089.167893
2554	1089.149182
2555	1089.127379
2556	1089.103737
2557	1089.081251
2558	1089.058935
2559	1089.038594
2560	1089.017485
2561	1088.998311
2562	1088.977487
2563	1088.954401
2564	1088.933551
2565	1088.913317
2566	1088.893388
2567	1088.86857
2568	1088.846742
2569	1088.826467
2570	1088.803666
2571	1088.782914
2572	1088.755891
2573	1088.730237
2574	1088.705609
2575	1088.681165
2576	1088.661267
2577	1088.637346
2578	1088.61403
2579	1088.597265
2580	1088.57905
2581	1088.560311
2582	1088.539118
2583	1088.518499
2584	1088.49617
2585	1088.472618
2586	1088.454776
2587	1088.439279
2588	1088.418603
2589	1088.399129
2590	1088.378338
2591	1088.357799
2592	1088.335631
2593	1088.316345
2594	1088.296884
2595	1088.27503
2596	1088.255991
2597	1088.234974
2598	1088.218912
2599	1088.195832
2600	1088.177512
2601	1088.15767
2602	1088.141416
2603	1088.117897
2604	1088.093965
2605	1088.072508
2606	1088.049096
2607	1088.034682
2608	1088.013235
2609	1087.99381
2610	1087.972812
2611	1087.948894
2612	1087.929145
2613	1087.909754
2614	1087.885439
2615	1087.871519
2616	1087.851584
2617	1087.838143
2618	1087.812201
2619	1087.791958
2620	1087.770246
2621	1087.74982
2622	1087.72943
2623	1087.709806
2624	1087.693885
2625	1087.680434
2626	1087.663043
2627	1087.644756
2628	1087.62206
2629	1087.604171
2630	1087.582683
2631	1087.55892
2632	1087.541021
2633	1087.522667
2634	1087.500994
2635	1087.480109
2636	1087.462319
2637	1087.439249
2638	1087.422118
2639	1087.407582
2640	1087.388812
2641	1087.367571
2642	1087.345911
2643	1087.324639
2644	1087.314464
2645	1087.296189
2646	1087.277887
2647	1087.258784
2648	1087.238778
2649	1087.219993
2650	1087.192947
2651	1087.171213
2652	1087.162572
2653	1087.145011
2654	1087.128345
2655	1087.110467
2656	1087.092198
2657	1087.065276
2658	1087.046343
2659	1087.017758
2660	1087.000793
2661	1086.986997
2662	1086.973246
2663	1086.957482
2664	1086.939783
2665	1086.920068
2666	1086.901956
2667	1086.884604
2668	1086.866699
2669	1086.853247
2670	1086.835287
2671	1086.815686
2672	1086.792699
2673	1086.778861
2674	1086.76181
2675	1086.742771
2676	1086.722845
2677	1086.704252
2678	1086.682373
2679	1086.664416
2680	1086.642799
2681	1086.620741
2682	1086.596903
2683	1086.574945
2684	1086.555608
2685	1086.540142
2686	1086.519892
2687	1086.498453
2688	1086.478736
2689	1086.456952
2690	1086.442982
2691	1086.423862
2692	1086.406258
2693	1086.386187
2694	1086.367221
2695	1086.349955
2696	1086.329524
2697	1086.309875
2698	1086.292365
2699	1086.272873
2700	1086.256765
2701	1086.246154
2702	1086.233499
2703	1086.221372
2704	1086.203245
2705	1086.185352
2706	1086.158505
2707	1086.140983
2708	1086.120916
2709	1086.104832
2710	1086.086083
2711	1086.065075
2712	1086.049315
2713	1086.031317
2714	1086.015168
2715	1085.997851
2716	1085.980057
2717	1085.96094
2718	1085.945206
2719	1085.927294
2720	1085.91091
2721	1085.888906
2722	1085.867082
2723	1085.850444
2724	1085.831585
2725	1085.813661
2726	1085.794962
2727	1085.777605
2728	1085.766121
2729	1085.742971
2730	1085.718687
2731	1085.7027
2732	1085.685583
2733	1085.666565
2734	1085.652958
2735	1085.630953
2736	1085.616727
2737	1085.598067
2738	1085.580736
2739	1085.561204
2740	1085.545808
2741	1085.528595
2742	1085.509789
2743	1085.492936
2744	1085.476097
2745	1085.457452
2746	1085.439492
2747	1085.412438
2748	1085.390894
2749	1085.37329
2750	1085.353695
2751	1085.333263
2752	1085.319822
2753	1085.306167
2754	1085.289671
2755	1085.27271
2756	1085.253472
2757	1085.234484
2758	1085.217425
2759	1085.20095
2760	1085.178769
2761	1085.165891
2762	1085.151089
2763	1085.138551
2764	1085.123378
2765	1085.107147
2766	1085.088857
2767	1085.07561
2768	1085.054547
2769	1085.039946
2770	1085.019709
2771	1084.999365
2772	1084.989475
2773	1084.972803
2774	1084.953857
2775	1084.936807
2776	1084.923346
2777	1084.906238
2778	1084.888979
2779	1084.869887
2780	1084.85693
2781	1084.840252
2782	1084.822484
2783	1084.807428
2784	1084.788676
2785	1084.775875
2786	1084.752523
2787	1084.737108
2788	1084.717578
2789	1084.706994
2790	1084.692635
2791	1084.67492
2792	1084.657563
2793	1084.643034
2794	1084.622468
2795	1084.603446
2796	1084.588861
2797	1084.574106
2798	1084.560022
2799	1084.54434
2800	1084.527556
2801	1084.511182
2802	1084.491367
2803	1084.475393
2804	1084.45646
2805	1084.442547
2806	1084.422758
2807	1084.407862
2808	1084.394311
2809	1084.376304
2810	1084.356516
2811	1084.33671
2812	1084.320036
2813	1084.302364
2814	1084.286121
2815	1084.265895
2816	1084.246021
2817	1084.227484
2818	1084.21293
2819	1084.201351
2820	1084.188887
2821	1084.177234
2822	1084.161296
2823	1084.144273
2824	1084.129535
2825	1084.118602
2826	1084.109701
2827	1084.096179
2828	1084.080684
2829	1084.064359
2830	1084.045674
2831	1084.031537
2832	1084.021203
2833	1084.007582
2834	1083.992544
2835	1083.980276
2836	1083.96177
2837	1083.947776
2838	1083.929907
2839	1083.912294
2840	1083.89955
2841	1083.891205
2842	1083.878211
2843	1083.862733
2844	1083.847882
2845	1083.831179
2846	1083.809177
2847	1083.790004
2848	1083.777009
2849	1083.762256
2850	1083.746049
2851	1083.726999
2852	1083.717936
2853	1083.702046
2854	1083.686186
2855	1083.669649
2856	1083.654722
2857	1083.637306
2858	1083.62315
2859	1083.612258
2860	1083.590405
2861	1083.578083
2862	1083.568672
2863	1083.555291
2864	1083.542824
2865	1083.524344
2866	1083.506958
2867	1083.49404
2868	1083.479695
2869	1083.462884
2870	1083.449432
2871	1083.427707
2872	1083.413547
2873	1083.396672
2874	1083.377389
2875	1083.363812
2876	1083.35282
2877	1083.330232
2878	1083.310848
2879	1083.294119
2880	1083.278047
2881	1083.262169
2882	1083.246502
2883	1083.226389
2884	1083.212846
2885	1083.196998
2886	1083.180878
2887	1083.16618
2888	1083.150676
2889	1083.137945
2890	1083.119256
2891	1083.104013
2892	1083.089013
2893	1083.074385
2894	1083.057542
2895	1083.042945
2896	1083.040561
2897	1083.021526
2898	1083.002419
2899	1082.984561
2900	1082.972334
2901	1082.961077
2902	1082.948497
2903	1082.936694
2904	1082.92485
2905	1082.911276
2906	1082.895885
2907	1082.880263
2908	1082.867473
2909	1082.852844
2910	1082.835767
2911	1082.825912
2912	1082.811161
2913	1082.793476
2914	1082.782812
2915	1082.766541
2916	1082.752761
2917	1082.737256
2918	1082.725082
2919	1082.706459
2920	1082.69693
2921	1082.679139
2922	1082.656455
2923	1082.640655
2924	1082.628432
2925	1082.616849
2926	1082.605727
2927	1082.58867
2928	1082.574661
2929	1082.559402
2930	1082.545005
2931	1082.529936
2932	1082.51079
2933	1082.497345
2934	1082.48191
2935	1082.465087
2936	1082.454093
2937	1082.439968
2938	1082.425223
2939	1082.41049
2940	1082.398358
2941	1082.383516
2942	1082.373072
2943	1082.358576
2944	1082.344523
2945	1082.331165
2946	1082.316542
2947	1082.299723
2948	1082.287411
2949	1082.272391
2950	1082.25967
2951	1082.2321
2952	1082.212919
2953	1082.197796
2954	1082.188471
2955	1082.174106
2956	1082.157446
2957	1082.138045
2958	1082.122483
2959	1082.104829
2960	1082.091102
2961	1082.079081
2962	1082.066821
2963	1082.051296
2964	1082.034577
2965	1082.020752
2966	1082.011546
2967	1081.992744
2968	1081.979754
2969	1081.96511
2970	1081.95517
2971	1081.936393
2972	1081.920009
2973	1081.904358
2974	1081.892848
2975	1081.877189
2976	1081.864916
2977	1081.848904
2978	1081.835572
2979	1081.821599
2980	1081.80748
2981	1081.799045
2982	1081.784269
2983	1081.773941
2984	1081.753305
2985	1081.738054
2986	1081.72489
2987	1081.710396
2988	1081.700161
2989	1081.684079
2990	1081.676839
2991	1081.663074
2992	1081.652343
2993	1081.637205
2994	1081.622275
2995	1081.607453
2996	1081.589024
2997	1081.571056
2998	1081.560298
2999	1081.545102
3000	1081.53001
3001	1081.517756
3002	1081.500229
3003	1081.488915
3004	1081.474085
3005	1081.459481
3006	1081.447289
3007	1081.432757
3008	1081.418797
3009	1081.409112
3010	1081.388592
3011	1081.376159
3012	1081.362775
3013	1081.350386
3014	1081.335556
3015	1081.325572
3016	1081.310922
3017	1081.304238
3018	1081.291528
3019	1081.271982
3020	1081.260529
3021	1081.241432
3022	1081.226073
3023	1081.215657
3024	1081.201914
3025	1081.192316
3026	1081.175863
3027	1081.164536
3028	1081.144723
3029	1081.128036
3030	1081.121015
3031	1081.109128
3032	1081.093989
3033	1081.073963
3034	1081.057992
3035	1081.050309
3036	1081.034492
3037	1081.02131
3038	1081.009824
3039	1080.99705
3040	1080.976372
3041	1080.961016
3042	1080.946703
3043	1080.932654
3044	1080.924249
3045	1080.911981
3046	1080.895312
3047	1080.883315
3048	1080.868065
3049	1080.855249
3050	1080.839558
3051	1080.825728
3052	1080.810322
3053	1080.801962
3054	1080.787574
3055	1080.772908
3056	1080.759259
3057	1080.748256
3058	1080.734145
3059	1080.721877
3060	1080.710889
3061	1080.693459
3062	1080.673722
3063	1080.659085
3064	1080.641017
3065	1080.632985
3066	1080.615987
3067	1080.605034
3068	1080.587508
3069	1080.571539
3070	1080.559432
3071	1080.548378
3072	1080.532944
3073	1080.520788
3074	1080.506109
3075	1080.493932
3076	1080.484562
3077	1080.465175
3078	1080.45008
3079	1080.437889
3080	1080.421832
3081	1080.409008
3082	1080.398388
3083	1080.387639
3084	1080.372261
3085	1080.3569
3086	1080.343507
3087	1080.331774
3088	1080.317994
3089	1080.30091
3090	1080.292423
3091	1080.279492
3092	1080.270738
3093	1080.260157
3094	1080.248873
3095	1080.235708
3096	1080.222225
3097	1080.207578
3098	1080.197442
3099	1080.181764
3100	1080.167883
3101	1080.156854
3102	1080.148873
3103	1080.138529
3104	1080.131106
3105	1080.118637
3106	1080.106067
3107	1080.092026
3108	1080.082424
3109	1080.065694
3110	1080.052868
3111	1080.042763
3112	1080.026148
3113	1080.010305
3114	1079.996292
3115	1079.981841
3116	1079.972024
3117	1079.95869
3118	1079.948681
3119	1079.937819
3120	1079.930494
3121	1079.912092
3122	1079.898452
3123	1079.880414
3124	1079.864997
3125	1079.856043
3126	1079.844706
3127	1079.839492
3128	1079.824187
3129	1079.808305
3130	1079.795148
3131	1079.780704
3132	1079.76981
3133	1079.759196
3134	1079.746658
3135	1079.736534
3136	1079.726695
3137	1079.71574
3138	1079.704529
3139	1079.677701
3140	1079.664895
3141	1079.65837
3142	1079.650412
3143	1079.634136
3144	1079.621219
3145	1079.608058
3146	1079.592321
3147	1079.57868
3148	1079.56544
3149	1079.545464
3150	1079.533899
3151	1079.523478
3152	1079.513379
3153	1079.494347
3154	1079.483087
3155	1079.473343
3156	1079.460135
3157	1079.449039
3158	1079.441482
3159	1079.427134
3160	1079.415675
3161	1079.400127
3162	1079.385275
3163	1079.37434
3164	1079.367657
3165	1079.35848
3166	1079.34054
3167	1079.322201
3168	1079.307282
3169	1079.292449
3170	1079.278787
3171	1079.26802
3172	1079.25609
3173	1079.240515
3174	1079.228836
3175	1079.215726
3176	1079.202464
3177	1079.190729
3178	1079.177
3179	1079.172578
3180	1079.155671
3181	1079.145941
3182	1079.134005
3183	1079.121784
3184	1079.111139
3185	1079.098508
3186	1079.086123
3187	1079.071202
3188	1079.060784
3189	1079.045265
3190	1079.028981
3191	1079.017174
3192	1079.007166
3193	1078.994496
3194	1078.985402
3195	1078.972451
3196	1078.961858
3197	1078.951631
3198	1078.940661
3199	1078.929022
3200	1078.911433
3201	1078.892902
3202	1078.878188
3203	1078.865796
3204	1078.848158
3205	1078.835604
3206	1078.823842
3207	1078.815737
3208	1078.803082
3209	1078.794058
3210	1078.783674
3211	1078.773114
3212	1078.759648
3213	1078.74497
3214	1078.732329
3215	1078.718483
3216	1078.703139
3217	1078.692107
